ngram	global_tfidf_sum
RRN شماره ترمینال	0.190440
RRN نمایش	0.190440
RRN نمایش RRN	0.190440
اساس عدد	0.190440
اساس عدد نام	0.190440
استفاده اساس	0.190440
استفاده اساس عدد	0.190440
انتهای RRN	0.190440
انتهای RRN شماره	0.190440
بانکی توجه حاضر	0.190440
تراکنش منحصر	0.190440
تراکنش منحصر جهت	0.190440
ترمینال ذکر	0.190440
ترمینال ذکر گذشته	0.190440
تمایز	0.190440
تمایز موسسه	0.190440
تمایز موسسه شرح	0.190440
توجه حاضر	0.190440
توجه حاضر موسسه	0.190440
جهت تبادل	0.190440
جهت تبادل پیام	0.190440
حاضر موسسه	0.190440
حاضر موسسه مهر	0.190440
ذکر گذشته	0.190440
شبکه شتاب	0.190440
شبکه شتاب تمایز	0.190440
شتاب تمایز	0.190440
شتاب تمایز موسسه	0.190440
شرح RRN	0.190440
شرح RRN نمایش	0.190440
شرح صورتحساب	0.190440
شرح صورتحساب کلمه	0.190440
شماره تراکنش منحصر	0.190440
شماره ترمینال ذکر	0.190440
شماره کارت عددهای	0.190440
صورتحساب کلمه	0.190440
صورتحساب کلمه RRN	0.190440
عدد نام	0.190440
عدد نام واریز	0.190440
عددهای	0.190440
عددهای انتهای	0.190440
عددهای انتهای RRN	0.190440
عضو شبکه	0.190440
عضو شبکه شتاب	0.190440
منحصر جهت	0.190440
منحصر جهت تبادل	0.190440
مهر عضو	0.190440
مهر عضو شبکه	0.190440
موسسه شرح	0.190440
موسسه شرح صورتحساب	0.190440
موسسه مهر	0.190440
موسسه مهر عضو	0.190440
نام واریز رقم	0.190440
نمایش RRN	0.190440
نمایش RRN شماره	0.190440
واریز رقم آخر	0.190440
کارت عددهای	0.190440
کارت عددهای انتهای	0.190440
کلمه RRN	0.190440
کلمه RRN استفاده	0.190440
انسداد انقضا	0.190410
انسداد انقضا تاریخ	0.190410
انقضا تاریخ اقامت	0.190410
نموده کاربر شعبه	0.190389
حساب مذکور خدمات	0.190384
خدمات فعال پیامک	0.190384
دلایل شماره	0.190384
صرفا شماره حسابی	0.190384
فعال پیامک	0.190384
فعال پیامک صرفا	0.190384
مذکور خدمات	0.190384
مذکور خدمات فعال	0.190384
مذکور دلایل شماره	0.190384
معرفی گردیده ارسال	0.190384
پردازش گزارش ارسالی	0.190384
پیامک صرفا شماره	0.190384
گردیده ارسال	0.190384
گزارش ارسالی	0.190384
گزارش ارسالی مشتری	0.190384
ارائه ذکر	0.190361
ارائه ذکر ثبت	0.190361
ذکر ثبت کد	0.190361
شماره سریال کدملی	0.190361
مشتریان ارائه ذکر	0.190361
کدملی کدرهگیری کارت	0.190361
کشور دریافت	0.190311
موفق ناموفق	0.190302
فعال صورت ورود	0.190269
مراجع اعتباری بالاتر	0.190240
ضمانتنامه دلیل	0.190229
اقدام جهت دسترسی	0.190211
بررسی موصبه	0.190181
بررسی موصبه تخفیف	0.190181
تخفیف وضعیت مصوبه	0.190181
ضمانتنامه بررسی موصبه	0.190181
موصبه	0.190181
موصبه تخفیف	0.190181
امضاداران پردازش	0.190151
امضاداران پردازش بروزرسانی	0.190151
بالاتر شعبه تسویه	0.190125
شعبه تسویه خطای	0.190125
واریز بررسی مطابق	0.189982
ثالث شماره مشتری	0.189898
ارائه بسته امضاء	0.189851
امضاء الکترونیک مشتریان	0.189851
ترغیب نمایند ذکر	0.189851
نمایند ذکر سامانه	0.189851
کارتابل شعبه	0.189732
ارزی رئیس	0.189664
حساب گزارش مراحل	0.189604
صورت لزوم درخواست	0.189587
لزوم درخواست	0.189587
احوال انجام درصورت	0.189517
برگشت چک شماره	0.189517
پرداخت چک کد	0.189517
چک شماره مشتری	0.189517
الکترونیکی فعال صورت	0.189433
برداشت الکترونیکی فعال	0.189433
حساب گزینه مجوزهای	0.189433
رمز صادر افتتاح	0.189433
صادر افتتاح	0.189433
صادر افتتاح حساب	0.189433
مجوزهای واریز	0.189433
مجوزهای واریز برداشت	0.189433
گزینه مجوزهای	0.189433
گزینه مجوزهای واریز	0.189433
راکد مرحله	0.189413
راکد مرحله دریافت	0.189413
تکلیف چکهای برگشتی	0.189404
برگشت چک اجباری	0.189390
چک اجباری	0.189390
چک اجباری پردازش	0.189390
esc رد خطا	0.189350
خطا فیلد اشتباه	0.189350
رد خطا فیلد	0.189350
خارج صورت بررسی	0.189292
مانده حساب پردازش	0.189285
میزان موجودی حساب	0.189285
پردازش تخصیص حساب	0.189250
ارز ریال کنترل	0.189236
اعمال مطابق	0.189236
اعمال مطابق اطلاعیه	0.189236
انواع حسابهای چک	0.189236
بازدارنده اعمال	0.189236
بازدارنده اعمال مطابق	0.189236
حساب دریافت افتتاح	0.189236
حساب صورت بازدارنده	0.189236
حقوقی ارز	0.189236
حقوقی ارز ریال	0.189236
حقیقی حقوقی اشخاص	0.189236
حقیقی مرتبط مشتری	0.189236
ریال کنترل	0.189236
ریال کنترل سن	0.189236
سایربانکها	0.189236
سایربانکها موقت	0.189236
سایربانکها موقت حقیقی	0.189236
سن صاحب صاحبان	0.189236
صورت بازدارنده اعمال	0.189236
مشتری حقوقی ارز	0.189236
موقت حقیقی	0.189236
موقت حقیقی حقوقی	0.189236
چک سایربانکها	0.189236
چک سایربانکها موقت	0.189236
چک چک سایربانکها	0.189236
کنترل سن	0.189236
کنترل سن صاحب	0.189236
ذیل اقدام طریق	0.189171
اطلاعیه کاربر مجاز	0.189134
حقوقی مبلغی	0.189107
پیگیری پردازش ثبت	0.189092
حساب بدهی مشتری	0.189065
انتخاب بانک سپه	0.189061
معتبر انتخاب بانک	0.189061
نمایش چنانچه کد	0.189061
اموال جهت اصلاح	0.189029
کلید برگشت فروش	0.188964
الکترونیکی مشتری	0.188923
خطای دریافت صورتی	0.188857
ارسال دعوتنامه صورت	0.188823
وجوه اداره ثبت	0.188797
پژواک بررسی صورتیکه	0.188744
صورت دارا	0.188721
اشتراکی شرح	0.188695
اصلی وضعیت	0.188665
محیط اصلی وضعیت	0.188665
ارسال صورت مشتری	0.188586
اطلاعات درخواستی	0.188586
اطلاعات درخواستی مجزا	0.188586
درخواستی مجزا	0.188586
درخواستی مجزا قالب	0.188586
سرشماره ارسال	0.188586
سرشماره ارسال نماید	0.188586
عملیات طریق سرشماره	0.188586
قالب پیامک	0.188586
قالب پیامک سرشماره	0.188586
متناسب عملیات	0.188586
متناسب عملیات طریق	0.188586
مجزا قالب	0.188586
مجزا قالب پیامک	0.188586
مشتری ارسال صورت	0.188586
پاسخ اطلاعات	0.188586
پاسخ اطلاعات درخواستی	0.188586
پیام متناسب	0.188586
پیام متناسب عملیات	0.188586
پیامک سرشماره ارسال	0.188586
ابتدایی سریال	0.188562
ابتدایی سریال کارت	0.188562
احوال رسانی	0.188562
احوال رسانی صورت	0.188562
بررسی درصورتیکه فاقد	0.188562
تصویر عکس ثبت	0.188562
ثبت احوال رسانی	0.188562
خارجی استفاده کد	0.188562
درصورتیکه فاقد	0.188562
درصورتیکه فاقد تصویر	0.188562
رسانی صورت	0.188562
رسانی صورت بررسی	0.188562
رقم ابتدایی سریال	0.188562
فاقد تصویر عکس	0.188562
ملی رقم ابتدایی	0.188562
ملی پردازش مرکز	0.188562
ملی کارت	0.188562
ملی کارت درصورتیکه	0.188562
کارت درصورتیکه	0.188562
کارت درصورتیکه سن	0.188562
کارت ملی رقم	0.188562
کارت ملی کارت	0.188562
پرداخت پرداخت	0.188543
خودپرداز صورتیکه کارت	0.188478
صورتیکه اخذ موجودی	0.188478
عملیات خودپرداز صورتیکه	0.188478
نماید قصد	0.188440
آبونمان پردازش	0.188414
ارسال پیامک مانده	0.188414
بابت پیامک صبحگاهی	0.188414
تراکنش حساب	0.188414
تراکنش حساب روز	0.188414
جهت غیرفعال پیامک	0.188414
حساب پیامک آبونمان	0.188414
خدمت صرفا مخصوص	0.188414
ذکر ارسال پیامک	0.188414
سیستمی گزینه	0.188414
سیستمی گزینه فعال	0.188414
صبحگاهی خدمت	0.188414
صبحگاهی خدمت صرفا	0.188414
صبحگاهی طریق	0.188414
صبحگاهی طریق اقدام	0.188414
صبحگاهی منوط	0.188414
صبحگاهی منوط تراکنش	0.188414
صرفا مخصوص	0.188414
صرفا مخصوص حساب	0.188414
صورت سیستمی گزینه	0.188414
غیرفعال پیامک	0.188414
غیرفعال پیامک اعلام	0.188414
فعال ذکر ارسال	0.188414
فعال فعال ذکر	0.188414
مانده صبحگاهی طریق	0.188414
مانده صبحگاهی منوط	0.188414
مخصوص حساب	0.188414
مخصوص حساب پیامک	0.188414
منوط تراکنش	0.188414
منوط تراکنش حساب	0.188414
پیامک آبونمان پردازش	0.188414
پیامک اعلام مانده	0.188414
پیامک صبحگاهی	0.188414
پیامک صبحگاهی خدمت	0.188414
پیامک مانده	0.188414
پیامک مانده صبحگاهی	0.188414
گزینه فعال فعال	0.188414
ذکر انتخاب	0.188337
چک پردازش ابطال	0.188303
خطای اختیارات	0.188290
پیغام خطای اختیارات	0.188290
اطلاعیه پردازش افتتاح	0.188243
اعلامیه صدور	0.188243
اعلامیه صدور درخواست	0.188243
افتتاح حساب صدور	0.188243
انتخاب عملیات افتتاح	0.188243
انجام بله	0.188243
انجام بله خیر	0.188243
اکسس کارت افتتاح	0.188243
ایجاد اعلامیه	0.188243
ایجاد اعلامیه صدور	0.188243
بله توسط کاربر	0.188243
بله خیر	0.188243
بله خیر نمایش	0.188243
حساب انجام بله	0.188243
حساب پیغام صدور	0.188243
خیر توسط	0.188243
خیر توسط کاربر	0.188243
خیر نمایش	0.188243
خیر نمایش صورتی	0.188243
درخواست کارت چاپ	0.188243
صدور درخواست کارت	0.188243
صدور کارت ایجاد	0.188243
صدور کارت پایان	0.188243
صورتی گزینه بله	0.188243
صورتی گزینه خیر	0.188243
پایان مراحل	0.188243
پایان مراحل افتتاح	0.188243
پیغام صدور	0.188243
پیغام صدور کارت	0.188243
چاپ کاربر	0.188243
چاپ کاربر نمایش	0.188243
کاربر انتخاب عملیات	0.188243
کارت افتتاح	0.188243
کارت افتتاح حساب	0.188243
کارت ایجاد اعلامیه	0.188243
کارت حساب انجام	0.188243
کارت پایان	0.188243
کارت چاپ کاربر	0.188243
گزینه بله	0.188243
گزینه بله توسط	0.188243
گزینه خیر توسط	0.188243
تاریخ مبلغ چک	0.187946
مرحله صورت	0.187900
ملت روز	0.187873
اسناد صورت مقداردهی	0.187775
صورت مقداردهی تاریخ	0.187775
مقداردهی تاریخ	0.187775
میزان مبلغ کارمزد	0.187731
حساب حساب مشتری	0.187522
فراهم صورتی	0.187352
مشتری مراجع	0.187298
اطلاعیه صورت استفاده	0.187260
امتیاز سامانه شایان	0.187260
سامانه شایان	0.187260
سامانه شایان لغو	0.187260
احوال تاریخ	0.187252
ثبت احوال تاریخ	0.187252
مشتری مشتری پاسخ	0.187252
بیمه وثیقه جهت	0.187241
وثیقه جهت برگشت	0.187241
بخشنامه برگشت کارمزد	0.187225
مذکور پرداخت کارمزد	0.187225
بابت مجوز	0.187174
مذکور قبلا	0.187082
اطلاعیه کاربر باجه	0.187082
موجودی توجه	0.187052
ارسال استعلام پژواک	0.187043
ساخت ارسال مطابق	0.186885
سامانه صیاد مسدود	0.186885
صیاد مسدود نامه	0.186885
مسدود نامه	0.186885
مسدود نامه تایید	0.186885
پاسخ موقت صورتی	0.186885
بایستی ثبت	0.186856
الوصول مجاز مشتری	0.186806
حساب مذکور جهت	0.186773
ارز زمان	0.186748
ارز زمان انجام	0.186748
اساس چنانچه	0.186748
اساس چنانچه عملیات	0.186748
افتتاح حساب براین	0.186748
